period_date,year,period,period_abbr,value,industry_text,dataelement_code,dataelement_text,ratelevel_code
6/1/2019,2019,M06,JUN,0.2,Government,OS,Other separations,R
6/1/2020,2020,M06,JUN,0.4,Government,OS,Other separations,R
6/1/2021,2021,M06,JUN,0.2,Government,OS,Other separations,R
6/1/2019,2019,M06,JUN,200,Government,QU,Quits,L
6/1/2020,2020,M06,JUN,195,Government,QU,Quits,L
6/1/2021,2021,M06,JUN,156,Government,QU,Quits,L
6/1/2019,2019,M06,JUN,0.9,Government,QU,Quits,R
6/1/2020,2020,M06,JUN,0.9,Government,QU,Quits,R
6/1/2021,2021,M06,JUN,0.7,Government,QU,Quits,R
6/1/2019,2019,M06,JUN,355,Government,TS,Total separations,L
6/1/2020,2020,M06,JUN,462,Government,TS,Total separations,L
6/1/2021,2021,M06,JUN,262,Government,TS,Total separations,L
6/1/2019,2019,M06,JUN,1.6,Government,TS,Total separations,R
6/1/2020,2020,M06,JUN,2.2,Government,TS,Total separations,R
6/1/2021,2021,M06,JUN,1.2,Government,TS,Total separations,R
6/1/2019,2019,M06,JUN,32,Federal,HI,Hires,L
6/1/2020,2020,M06,JUN,37,Federal,HI,Hires,L
6/1/2021,2021,M06,JUN,36,Federal,HI,Hires,L
6/1/2019,2019,M06,JUN,1.1,Federal,HI,Hires,R
6/1/2020,2020,M06,JUN,1.3,Federal,HI,Hires,R
6/1/2021,2021,M06,JUN,1.3,Federal,HI,Hires,R
6/1/2019,2019,M06,JUN,113,Federal,JO,Job openings,L
6/1/2020,2020,M06,JUN,121,Federal,JO,Job openings,L
6/1/2021,2021,M06,JUN,119,Federal,JO,Job openings,L
6/1/2019,2019,M06,JUN,3.8,Federal,JO,Job openings,R
6/1/2020,2020,M06,JUN,4,Federal,JO,Job openings,R
6/1/2021,2021,M06,JUN,4,Federal,JO,Job openings,R
6/1/2019,2019,M06,JUN,8,Federal,LD,Layoffs and discharges,L
6/1/2020,2020,M06,JUN,14,Federal,LD,Layoffs and discharges,L
6/1/2021,2021,M06,JUN,10,Federal,LD,Layoffs and discharges,L
6/1/2019,2019,M06,JUN,0.3,Federal,LD,Layoffs and discharges,R
6/1/2020,2020,M06,JUN,0.5,Federal,LD,Layoffs and discharges,R
6/1/2021,2021,M06,JUN,0.4,Federal,LD,Layoffs and discharges,R
6/1/2019,2019,M06,JUN,11,Federal,OS,Other separations,L
6/1/2020,2020,M06,JUN,12,Federal,OS,Other separations,L
6/1/2021,2021,M06,JUN,14,Federal,OS,Other separations,L
6/1/2019,2019,M06,JUN,0.4,Federal,OS,Other separations,R
6/1/2020,2020,M06,JUN,0.4,Federal,OS,Other separations,R
6/1/2021,2021,M06,JUN,0.5,Federal,OS,Other separations,R
6/1/2019,2019,M06,JUN,14,Federal,QU,Quits,L
6/1/2020,2020,M06,JUN,18,Federal,QU,Quits,L
6/1/2021,2021,M06,JUN,25,Federal,QU,Quits,L
6/1/2019,2019,M06,JUN,0.5,Federal,QU,Quits,R
6/1/2020,2020,M06,JUN,0.6,Federal,QU,Quits,R
6/1/2021,2021,M06,JUN,0.9,Federal,QU,Quits,R
6/1/2019,2019,M06,JUN,33,Federal,TS,Total separations,L
6/1/2020,2020,M06,JUN,44,Federal,TS,Total separations,L
6/1/2021,2021,M06,JUN,50,Federal,TS,Total separations,L
6/1/2019,2019,M06,JUN,1.2,Federal,TS,Total separations,R
6/1/2020,2020,M06,JUN,1.5,Federal,TS,Total separations,R
6/1/2021,2021,M06,JUN,1.7,Federal,TS,Total separations,R
6/1/2019,2019,M06,JUN,302,State and local,HI,Hires,L
6/1/2020,2020,M06,JUN,225,State and local,HI,Hires,L
6/1/2021,2021,M06,JUN,393,State and local,HI,Hires,L
6/1/2019,2019,M06,JUN,1.5,State and local,HI,Hires,R
6/1/2020,2020,M06,JUN,1.2,State and local,HI,Hires,R
6/1/2021,2021,M06,JUN,2.1,State and local,HI,Hires,R
6/1/2019,2019,M06,JUN,589,State and local,JO,Job openings,L
6/1/2020,2020,M06,JUN,555,State and local,JO,Job openings,L
6/1/2021,2021,M06,JUN,840,State and local,JO,Job openings,L
6/1/2019,2019,M06,JUN,2.9,State and local,JO,Job openings,R
6/1/2020,2020,M06,JUN,2.9,State and local,JO,Job openings,R
6/1/2021,2021,M06,JUN,4.2,State and local,JO,Job openings,R
6/1/2019,2019,M06,JUN,91,State and local,LD,Layoffs and discharges,L
6/1/2020,2020,M06,JUN,159,State and local,LD,Layoffs and discharges,L
6/1/2021,2021,M06,JUN,43,State and local,LD,Layoffs and discharges,L
6/1/2019,2019,M06,JUN,0.5,State and local,LD,Layoffs and discharges,R
6/1/2020,2020,M06,JUN,0.9,State and local,LD,Layoffs and discharges,R
6/1/2021,2021,M06,JUN,0.2,State and local,LD,Layoffs and discharges,R
6/1/2019,2019,M06,JUN,45,State and local,OS,Other separations,L
6/1/2020,2020,M06,JUN,82,State and local,OS,Other separations,L
6/1/2021,2021,M06,JUN,38,State and local,OS,Other separations,L
6/1/2019,2019,M06,JUN,0.2,State and local,OS,Other separations,R
6/1/2020,2020,M06,JUN,0.4,State and local,OS,Other separations,R
6/1/2021,2021,M06,JUN,0.2,State and local,OS,Other separations,R
6/1/2019,2019,M06,JUN,187,State and local,QU,Quits,L
6/1/2020,2020,M06,JUN,178,State and local,QU,Quits,L
6/1/2021,2021,M06,JUN,131,State and local,QU,Quits,L
6/1/2019,2019,M06,JUN,0.9,State and local,QU,Quits,R
6/1/2020,2020,M06,JUN,1,State and local,QU,Quits,R
6/1/2021,2021,M06,JUN,0.7,State and local,QU,Quits,R
6/1/2019,2019,M06,JUN,322,State and local,TS,Total separations,L
6/1/2020,2020,M06,JUN,419,State and local,TS,Total separations,L
6/1/2021,2021,M06,JUN,212,State and local,TS,Total separations,L
6/1/2019,2019,M06,JUN,1.6,State and local,TS,Total separations,R
6/1/2020,2020,M06,JUN,2.3,State and local,TS,Total separations,R
6/1/2021,2021,M06,JUN,1.1,State and local,TS,Total separations,R
6/1/2019,2019,M06,JUN,165,State and local government education,HI,Hires,L
6/1/2020,2020,M06,JUN,125,State and local government education,HI,Hires,L
6/1/2021,2021,M06,JUN,267,State and local government education,HI,Hires,L
6/1/2019,2019,M06,JUN,1.6,State and local government education,HI,Hires,R
6/1/2020,2020,M06,JUN,1.3,State and local government education,HI,Hires,R
6/1/2021,2021,M06,JUN,2.7,State and local government education,HI,Hires,R
6/1/2019,2019,M06,JUN,232,State and local government education,JO,Job openings,L
6/1/2020,2020,M06,JUN,184,State and local government education,JO,Job openings,L
6/1/2021,2021,M06,JUN,446,State and local government education,JO,Job openings,L
6/1/2019,2019,M06,JUN,2.2,State and local government education,JO,Job openings,R
6/1/2020,2020,M06,JUN,1.9,State and local government education,JO,Job openings,R
6/1/2021,2021,M06,JUN,4.3,State and local government education,JO,Job openings,R
6/1/2019,2019,M06,JUN,51,State and local government education,LD,Layoffs and discharges,L
6/1/2020,2020,M06,JUN,114,State and local government education,LD,Layoffs and discharges,L
6/1/2021,2021,M06,JUN,15,State and local government education,LD,Layoffs and discharges,L
6/1/2019,2019,M06,JUN,0.5,State and local government education,LD,Layoffs and discharges,R
6/1/2020,2020,M06,JUN,1.2,State and local government education,LD,Layoffs and discharges,R
6/1/2021,2021,M06,JUN,0.1,State and local government education,LD,Layoffs and discharges,R
6/1/2019,2019,M06,JUN,20,State and local government education,OS,Other separations,L
6/1/2020,2020,M06,JUN,51,State and local government education,OS,Other separations,L
6/1/2021,2021,M06,JUN,8,State and local government education,OS,Other separations,L
6/1/2019,2019,M06,JUN,0.2,State and local government education,OS,Other separations,R
6/1/2020,2020,M06,JUN,0.5,State and local government education,OS,Other separations,R
6/1/2021,2021,M06,JUN,0.1,State and local government education,OS,Other separations,R
6/1/2019,2019,M06,JUN,114,State and local government education,QU,Quits,L
6/1/2020,2020,M06,JUN,101,State and local government education,QU,Quits,L
6/1/2021,2021,M06,JUN,34,State and local government education,QU,Quits,L
6/1/2019,2019,M06,JUN,1.1,State and local government education,QU,Quits,R
6/1/2020,2020,M06,JUN,1,State and local government education,QU,Quits,R
6/1/2021,2021,M06,JUN,0.3,State and local government education,QU,Quits,R
6/1/2019,2019,M06,JUN,185,State and local government education,TS,Total separations,L
6/1/2020,2020,M06,JUN,266,State and local government education,TS,Total separations,L
6/1/2021,2021,M06,JUN,57,State and local government education,TS,Total separations,L
6/1/2019,2019,M06,JUN,1.8,State and local government education,TS,Total separations,R
6/1/2020,2020,M06,JUN,2.7,State and local government education,TS,Total separations,R
6/1/2021,2021,M06,JUN,0.6,State and local government education,TS,Total separations,R
6/1/2019,2019,M06,JUN,138,"State and local government, excluding education",HI,Hires,L
6/1/2020,2020,M06,JUN,100,"State and local government, excluding education",HI,Hires,L
6/1/2021,2021,M06,JUN,126,"State and local government, excluding education",HI,Hires,L
6/1/2019,2019,M06,JUN,1.5,"State and local government, excluding education",HI,Hires,R
6/1/2020,2020,M06,JUN,1.1,"State and local government, excluding education",HI,Hires,R
6/1/2021,2021,M06,JUN,1.4,"State and local government, excluding education",HI,Hires,R
6/1/2019,2019,M06,JUN,357,"State and local government, excluding education",JO,Job openings,L
6/1/2020,2020,M06,JUN,371,"State and local government, excluding education",JO,Job openings,L
6/1/2021,2021,M06,JUN,394,"State and local government, excluding education",JO,Job openings,L
6/1/2019,2019,M06,JUN,3.7,"State and local government, excluding education",JO,Job openings,R
6/1/2020,2020,M06,JUN,4.1,"State and local government, excluding education",JO,Job openings,R
6/1/2021,2021,M06,JUN,4.2,"State and local government, excluding education",JO,Job openings,R
6/1/2019,2019,M06,JUN,40,"State and local government, excluding education",LD,Layoffs and discharges,L
6/1/2020,2020,M06,JUN,45,"State and local government, excluding education",LD,Layoffs and discharges,L
6/1/2021,2021,M06,JUN,29,"State and local government, excluding education",LD,Layoffs and discharges,L
6/1/2019,2019,M06,JUN,0.4,"State and local government, excluding education",LD,Layoffs and discharges,R
6/1/2020,2020,M06,JUN,0.5,"State and local government, excluding education",LD,Layoffs and discharges,R
6/1/2021,2021,M06,JUN,0.3,"State and local government, excluding education",LD,Layoffs and discharges,R
6/1/2019,2019,M06,JUN,25,"State and local government, excluding education",OS,Other separations,L
6/1/2020,2020,M06,JUN,31,"State and local government, excluding education",OS,Other separations,L
6/1/2021,2021,M06,JUN,30,"State and local government, excluding education",OS,Other separations,L
6/1/2019,2019,M06,JUN,0.3,"State and local government, excluding education",OS,Other separations,R
6/1/2020,2020,M06,JUN,0.3,"State and local government, excluding education",OS,Other separations,R
6/1/2021,2021,M06,JUN,0.3,"State and local government, excluding education",OS,Other separations,R
6/1/2019,2019,M06,JUN,73,"State and local government, excluding education",QU,Quits,L
6/1/2020,2020,M06,JUN,77,"State and local government, excluding education",QU,Quits,L
6/1/2021,2021,M06,JUN,97,"State and local government, excluding education",QU,Quits,L
6/1/2019,2019,M06,JUN,0.8,"State and local government, excluding education",QU,Quits,R
6/1/2020,2020,M06,JUN,0.9,"State and local government, excluding education",QU,Quits,R
6/1/2021,2021,M06,JUN,1.1,"State and local government, excluding education",QU,Quits,R
6/1/2019,2019,M06,JUN,137,"State and local government, excluding education",TS,Total separations,L
6/1/2020,2020,M06,JUN,153,"State and local government, excluding education",TS,Total separations,L
6/1/2021,2021,M06,JUN,155,"State and local government, excluding education",TS,Total separations,L
6/1/2019,2019,M06,JUN,1.5,"State and local government, excluding education",TS,Total separations,R
6/1/2020,2020,M06,JUN,1.7,"State and local government, excluding education",TS,Total separations,R
6/1/2021,2021,M06,JUN,1.7,"State and local government, excluding education",TS,Total separations,R
7/1/2019,2019,M07,JUL,5987,Total nonfarm,HI,Hires,L
7/1/2020,2020,M07,JUL,6237,Total nonfarm,HI,Hires,L
7/1/2021,2021,M07,JUL,6761,Total nonfarm,HI,Hires,L
7/1/2019,2019,M07,JUL,4,Total nonfarm,HI,Hires,R
7/1/2020,2020,M07,JUL,4.5,Total nonfarm,HI,Hires,R
7/1/2021,2021,M07,JUL,4.6,Total nonfarm,HI,Hires,R
7/1/2019,2019,M07,JUL,7137,Total nonfarm,JO,Job openings,L
7/1/2020,2020,M07,JUL,6717,Total nonfarm,JO,Job openings,L
7/1/2021,2021,M07,JUL,11098,Total nonfarm,JO,Job openings,L
7/1/2019,2019,M07,JUL,4.5,Total nonfarm,JO,Job openings,R
7/1/2020,2020,M07,JUL,4.6,Total nonfarm,JO,Job openings,R
7/1/2021,2021,M07,JUL,7,Total nonfarm,JO,Job openings,R
7/1/2019,2019,M07,JUL,1826,Total nonfarm,LD,Layoffs and discharges,L
7/1/2020,2020,M07,JUL,1845,Total nonfarm,LD,Layoffs and discharges,L
7/1/2021,2021,M07,JUL,1423,Total nonfarm,LD,Layoffs and discharges,L
7/1/2019,2019,M07,JUL,1.2,Total nonfarm,LD,Layoffs and discharges,R
7/1/2020,2020,M07,JUL,1.3,Total nonfarm,LD,Layoffs and discharges,R
7/1/2021,2021,M07,JUL,1,Total nonfarm,LD,Layoffs and discharges,R
7/1/2019,2019,M07,JUL,344,Total nonfarm,OS,Other separations,L
7/1/2020,2020,M07,JUL,365,Total nonfarm,OS,Other separations,L
7/1/2021,2021,M07,JUL,341,Total nonfarm,OS,Other separations,L
7/1/2019,2019,M07,JUL,0.2,Total nonfarm,OS,Other separations,R
7/1/2020,2020,M07,JUL,0.3,Total nonfarm,OS,Other separations,R
7/1/2021,2021,M07,JUL,0.2,Total nonfarm,OS,Other separations,R
7/1/2019,2019,M07,JUL,3627,Total nonfarm,QU,Quits,L
7/1/2020,2020,M07,JUL,3182,Total nonfarm,QU,Quits,L
7/1/2021,2021,M07,JUL,4028,Total nonfarm,QU,Quits,L
7/1/2019,2019,M07,JUL,2.4,Total nonfarm,QU,Quits,R
7/1/2020,2020,M07,JUL,2.3,Total nonfarm,QU,Quits,R
7/1/2021,2021,M07,JUL,2.7,Total nonfarm,QU,Quits,R
7/1/2019,2019,M07,JUL,5797,Total nonfarm,TS,Total separations,L
7/1/2020,2020,M07,JUL,5392,Total nonfarm,TS,Total separations,L
7/1/2021,2021,M07,JUL,5792,Total nonfarm,TS,Total separations,L
7/1/2019,2019,M07,JUL,3.8,Total nonfarm,TS,Total separations,R
7/1/2020,2020,M07,JUL,3.9,Total nonfarm,TS,Total separations,R
7/1/2021,2021,M07,JUL,3.9,Total nonfarm,TS,Total separations,R
7/1/2019,2019,M07,JUL,0.8,Total nonfarm,UO,Unemployed persons per job opening ratio,R
7/1/2020,2020,M07,JUL,2.4,Total nonfarm,UO,Unemployed persons per job opening ratio,R
7/1/2021,2021,M07,JUL,0.8,Total nonfarm,UO,Unemployed persons per job opening ratio,R
7/1/2019,2019,M07,JUL,5610,Total private,HI,Hires,L
7/1/2020,2020,M07,JUL,5893,Total private,HI,Hires,L
7/1/2021,2021,M07,JUL,6268,Total private,HI,Hires,L
7/1/2019,2019,M07,JUL,4.4,Total private,HI,Hires,R
7/1/2020,2020,M07,JUL,5,Total private,HI,Hires,R
7/1/2021,2021,M07,JUL,5,Total private,HI,Hires,R
7/1/2019,2019,M07,JUL,6416,Total private,JO,Job openings,L
7/1/2020,2020,M07,JUL,5915,Total private,JO,Job openings,L
7/1/2021,2021,M07,JUL,10044,Total private,JO,Job openings,L
7/1/2019,2019,M07,JUL,4.8,Total private,JO,Job openings,R
7/1/2020,2020,M07,JUL,4.8,Total private,JO,Job openings,R
7/1/2021,2021,M07,JUL,7.4,Total private,JO,Job openings,R
7/1/2019,2019,M07,JUL,1727,Total private,LD,Layoffs and discharges,L
7/1/2020,2020,M07,JUL,1741,Total private,LD,Layoffs and discharges,L
7/1/2021,2021,M07,JUL,1368,Total private,LD,Layoffs and discharges,L
7/1/2019,2019,M07,JUL,1.3,Total private,LD,Layoffs and discharges,R
7/1/2020,2020,M07,JUL,1.5,Total private,LD,Layoffs and discharges,R
7/1/2021,2021,M07,JUL,1.1,Total private,LD,Layoffs and discharges,R
7/1/2019,2019,M07,JUL,280,Total private,OS,Other separations,L
7/1/2020,2020,M07,JUL,273,Total private,OS,Other separations,L
7/1/2021,2021,M07,JUL,295,Total private,OS,Other separations,L
7/1/2019,2019,M07,JUL,0.2,Total private,OS,Other separations,R
7/1/2020,2020,M07,JUL,0.2,Total private,OS,Other separations,R
7/1/2021,2021,M07,JUL,0.2,Total private,OS,Other separations,R
7/1/2019,2019,M07,JUL,3448,Total private,QU,Quits,L
7/1/2020,2020,M07,JUL,2936,Total private,QU,Quits,L
7/1/2021,2021,M07,JUL,3872,Total private,QU,Quits,L
7/1/2019,2019,M07,JUL,2.7,Total private,QU,Quits,R
7/1/2020,2020,M07,JUL,2.5,Total private,QU,Quits,R
7/1/2021,2021,M07,JUL,3.1,Total private,QU,Quits,R
7/1/2019,2019,M07,JUL,5456,Total private,TS,Total separations,L
7/1/2020,2020,M07,JUL,4949,Total private,TS,Total separations,L
7/1/2021,2021,M07,JUL,5535,Total private,TS,Total separations,L
7/1/2019,2019,M07,JUL,4.3,Total private,TS,Total separations,R
7/1/2020,2020,M07,JUL,4.2,Total private,TS,Total separations,R
7/1/2021,2021,M07,JUL,4.4,Total private,TS,Total separations,R
7/1/2019,2019,M07,JUL,776,Total private,HI,Hires,L
7/1/2020,2020,M07,JUL,840,Total private,HI,Hires,L
7/1/2021,2021,M07,JUL,900,Total private,HI,Hires,L
7/1/2019,2019,M07,JUL,4.3,Total private,HI,Hires,R
7/1/2020,2020,M07,JUL,4.9,Total private,HI,Hires,R
7/1/2021,2021,M07,JUL,4.7,Total private,HI,Hires,R
7/1/2019,2019,M07,JUL,925,Total private,JO,Job openings,L
7/1/2020,2020,M07,JUL,783,Total private,JO,Job openings,L
7/1/2021,2021,M07,JUL,1436,Total private,JO,Job openings,L
7/1/2019,2019,M07,JUL,4.8,Total private,JO,Job openings,R
7/1/2020,2020,M07,JUL,4.4,Total private,JO,Job openings,R
7/1/2021,2021,M07,JUL,7,Total private,JO,Job openings,R
7/1/2019,2019,M07,JUL,226,Total private,LD,Layoffs and discharges,L
7/1/2020,2020,M07,JUL,264,Total private,LD,Layoffs and discharges,L
7/1/2021,2021,M07,JUL,181,Total private,LD,Layoffs and discharges,L
7/1/2019,2019,M07,JUL,1.2,Total private,LD,Layoffs and discharges,R
7/1/2020,2020,M07,JUL,1.5,Total private,LD,Layoffs and discharges,R
7/1/2021,2021,M07,JUL,0.9,Total private,LD,Layoffs and discharges,R
7/1/2019,2019,M07,JUL,36,Total private,OS,Other separations,L
7/1/2020,2020,M07,JUL,50,Total private,OS,Other separations,L
7/1/2021,2021,M07,JUL,74,Total private,OS,Other separations,L
7/1/2019,2019,M07,JUL,0.2,Total private,OS,Other separations,R
7/1/2020,2020,M07,JUL,0.3,Total private,OS,Other separations,R
7/1/2021,2021,M07,JUL,0.4,Total private,OS,Other separations,R
7/1/2019,2019,M07,JUL,478,Total private,QU,Quits,L
7/1/2020,2020,M07,JUL,342,Total private,QU,Quits,L
7/1/2021,2021,M07,JUL,501,Total private,QU,Quits,L
7/1/2019,2019,M07,JUL,2.6,Total private,QU,Quits,R
7/1/2020,2020,M07,JUL,2,Total private,QU,Quits,R
7/1/2021,2021,M07,JUL,2.6,Total private,QU,Quits,R
7/1/2019,2019,M07,JUL,740,Total private,TS,Total separations,L
7/1/2020,2020,M07,JUL,655,Total private,TS,Total separations,L
7/1/2021,2021,M07,JUL,756,Total private,TS,Total separations,L
7/1/2019,2019,M07,JUL,4.1,Total private,TS,Total separations,R
7/1/2020,2020,M07,JUL,3.8,Total private,TS,Total separations,R
7/1/2021,2021,M07,JUL,3.9,Total private,TS,Total separations,R
7/1/2019,2019,M07,JUL,1672,Total private,HI,Hires,L
7/1/2020,2020,M07,JUL,1778,Total private,HI,Hires,L
7/1/2021,2021,M07,JUL,1917,Total private,HI,Hires,L
7/1/2019,2019,M07,JUL,4.5,Total private,HI,Hires,R
7/1/2020,2020,M07,JUL,5.2,Total private,HI,Hires,R
7/1/2021,2021,M07,JUL,5.1,Total private,HI,Hires,R
7/1/2019,2019,M07,JUL,1614,Total private,JO,Job openings,L
7/1/2020,2020,M07,JUL,1589,Total private,JO,Job openings,L
7/1/2021,2021,M07,JUL,2925,Total private,JO,Job openings,L
7/1/2019,2019,M07,JUL,4.2,Total private,JO,Job openings,R
7/1/2020,2020,M07,JUL,4.5,Total private,JO,Job openings,R
7/1/2021,2021,M07,JUL,7.2,Total private,JO,Job openings,R
7/1/2019,2019,M07,JUL,477,Total private,LD,Layoffs and discharges,L
7/1/2020,2020,M07,JUL,498,Total private,LD,Layoffs and discharges,L
