period_date,year,period,period_abbr,value,industry_text,state_text,state_code,dataelement_code,dataelement_text,
2019-04-01,2019,M04,APR,0.5,Total private,Total US,00,LD,Layoffs and discharges,
2019-04-01,2019,M04,APR,0.2,Total private,Total US,00,OS,Other separations,
2019-04-01,2019,M04,APR,0.3,Total private,Total US,00,OS,Other separations,
2019-04-01,2019,M04,APR,0.2,Total private,Total US,00,OS,Other separations,
2019-04-01,2019,M04,APR,0.2,Total private,Total US,00,OS,Other separations,
2019-04-01,2019,M04,APR,0.2,Total private,Total US,00,OS,Other separations,
2019-04-01,2019,M04,APR,0.3,Total private,Total US,00,OS,Other separations,
2019-04-01,2019,M04,APR,0.2,Total private,Total US,00,OS,Other separations,
2019-04-01,2019,M04,APR,2.6,Total private,Total US,00,QU,Quits,
2019-04-01,2019,M04,APR,2.2,Total private,Total US,00,QU,Quits,
2019-04-01,2019,M04,APR,2.9,Total private,Total US,00,QU,Quits,
2019-04-01,2019,M04,APR,2.8,Total private,Total US,00,QU,Quits,
2019-04-01,2019,M04,APR,2.5,Total private,Total US,00,QU,Quits,
2019-04-01,2019,M04,APR,2,Total private,Total US,00,QU,Quits,
2019-04-01,2019,M04,APR,1.2,Total private,Total US,00,QU,Quits,
2019-04-01,2019,M04,APR,4.2,Total private,Total US,00,TS,Total separations,
2019-04-01,2019,M04,APR,3.7,Total private,Total US,00,TS,Total separations,
2019-04-01,2019,M04,APR,4.5,Total private,Total US,00,TS,Total separations,
2019-04-01,2019,M04,APR,4.6,Total private,Total US,00,TS,Total separations,
2019-04-01,2019,M04,APR,4.2,Total private,Total US,00,TS,Total separations,
2019-04-01,2019,M04,APR,3.5,Total private,Total US,00,TS,Total separations,
2019-04-01,2019,M04,APR,1.9,Total private,Total US,00,TS,Total separations,
2019-05-01,2019,M05,MAY,4.2,Total private,Total US,00,HI,Hires,
2019-05-01,2019,M05,MAY,3.7,Total private,Total US,00,HI,Hires,
2019-05-01,2019,M05,MAY,4.4,Total private,Total US,00,HI,Hires,
2019-05-01,2019,M05,MAY,4.6,Total private,Total US,00,HI,Hires,
2019-05-01,2019,M05,MAY,4.3,Total private,Total US,00,HI,Hires,
2019-05-01,2019,M05,MAY,3.3,Total private,Total US,00,HI,Hires,
2019-05-01,2019,M05,MAY,2,Total private,Total US,00,HI,Hires,
2019-05-01,2019,M05,MAY,4.9,Total private,Total US,00,JO,Job openings,
2019-05-01,2019,M05,MAY,5.4,Total private,Total US,00,JO,Job openings,
2019-05-01,2019,M05,MAY,4.3,Total private,Total US,00,JO,Job openings,
2019-05-01,2019,M05,MAY,4.9,Total private,Total US,00,JO,Job openings,
2019-05-01,2019,M05,MAY,5.1,Total private,Total US,00,JO,Job openings,
2019-05-01,2019,M05,MAY,5.8,Total private,Total US,00,JO,Job openings,
2019-05-01,2019,M05,MAY,4.6,Total private,Total US,00,JO,Job openings,
2019-05-01,2019,M05,MAY,1.3,Total private,Total US,00,LD,Layoffs and discharges,
2019-05-01,2019,M05,MAY,1,Total private,Total US,00,LD,Layoffs and discharges,
2019-05-01,2019,M05,MAY,1.4,Total private,Total US,00,LD,Layoffs and discharges,
2019-05-01,2019,M05,MAY,1.4,Total private,Total US,00,LD,Layoffs and discharges,
2019-05-01,2019,M05,MAY,1.5,Total private,Total US,00,LD,Layoffs and discharges,
2019-05-01,2019,M05,MAY,1.2,Total private,Total US,00,LD,Layoffs and discharges,
2019-05-01,2019,M05,MAY,0.5,Total private,Total US,00,LD,Layoffs and discharges,
2019-05-01,2019,M05,MAY,0.2,Total private,Total US,00,OS,Other separations,
2019-05-01,2019,M05,MAY,0.2,Total private,Total US,00,OS,Other separations,
2019-05-01,2019,M05,MAY,0.2,Total private,Total US,00,OS,Other separations,
2019-05-01,2019,M05,MAY,0.2,Total private,Total US,00,OS,Other separations,
2019-05-01,2019,M05,MAY,0.2,Total private,Total US,00,OS,Other separations,
2019-05-01,2019,M05,MAY,0.3,Total private,Total US,00,OS,Other separations,
2019-05-01,2019,M05,MAY,0.3,Total private,Total US,00,OS,Other separations,
2019-05-01,2019,M05,MAY,2.6,Total private,Total US,00,QU,Quits,
2019-05-01,2019,M05,MAY,2.3,Total private,Total US,00,QU,Quits,
2019-05-01,2019,M05,MAY,2.8,Total private,Total US,00,QU,Quits,
2019-05-01,2019,M05,MAY,2.7,Total private,Total US,00,QU,Quits,
2019-05-01,2019,M05,MAY,2.6,Total private,Total US,00,QU,Quits,
2019-05-01,2019,M05,MAY,2.1,Total private,Total US,00,QU,Quits,
2019-05-01,2019,M05,MAY,1.1,Total private,Total US,00,QU,Quits,
2019-05-01,2019,M05,MAY,4.1,Total private,Total US,00,TS,Total separations,
2019-05-01,2019,M05,MAY,3.4,Total private,Total US,00,TS,Total separations,
2019-05-01,2019,M05,MAY,4.4,Total private,Total US,00,TS,Total separations,
2019-05-01,2019,M05,MAY,4.3,Total private,Total US,00,TS,Total separations,
2019-05-01,2019,M05,MAY,4.3,Total private,Total US,00,TS,Total separations,
2019-05-01,2019,M05,MAY,3.5,Total private,Total US,00,TS,Total separations,
2019-05-01,2019,M05,MAY,1.9,Total private,Total US,00,TS,Total separations,
2019-06-01,2019,M06,JUN,4.2,Total private,Total US,00,HI,Hires,
2019-06-01,2019,M06,JUN,3.8,Total private,Total US,00,HI,Hires,
2019-06-01,2019,M06,JUN,4.6,Total private,Total US,00,HI,Hires,
2019-06-01,2019,M06,JUN,4.5,Total private,Total US,00,HI,Hires,
2019-06-01,2019,M06,JUN,4.2,Total private,Total US,00,HI,Hires,
2019-06-01,2019,M06,JUN,3.4,Total private,Total US,00,HI,Hires,
2019-06-01,2019,M06,JUN,2,Total private,Total US,00,HI,Hires,
2019-06-01,2019,M06,JUN,4.8,Total private,Total US,00,JO,Job openings,
2019-06-01,2019,M06,JUN,5.1,Total private,Total US,00,JO,Job openings,
2019-06-01,2019,M06,JUN,4.2,Total private,Total US,00,JO,Job openings,
2019-06-01,2019,M06,JUN,4.8,Total private,Total US,00,JO,Job openings,
2019-06-01,2019,M06,JUN,5.2,Total private,Total US,00,JO,Job openings,
2019-06-01,2019,M06,JUN,5.5,Total private,Total US,00,JO,Job openings,
2019-06-01,2019,M06,JUN,5,Total private,Total US,00,JO,Job openings,
2019-06-01,2019,M06,JUN,1.3,Total private,Total US,00,LD,Layoffs and discharges,
2019-06-01,2019,M06,JUN,1.4,Total private,Total US,00,LD,Layoffs and discharges,
2019-06-01,2019,M06,JUN,1.5,Total private,Total US,00,LD,Layoffs and discharges,
2019-06-01,2019,M06,JUN,1.2,Total private,Total US,00,LD,Layoffs and discharges,
2019-06-01,2019,M06,JUN,1.3,Total private,Total US,00,LD,Layoffs and discharges,
2019-06-01,2019,M06,JUN,1.1,Total private,Total US,00,LD,Layoffs and discharges,
2019-06-01,2019,M06,JUN,0.6,Total private,Total US,00,LD,Layoffs and discharges,
2019-06-01,2019,M06,JUN,0.2,Total private,Total US,00,OS,Other separations,
2019-06-01,2019,M06,JUN,0.3,Total private,Total US,00,OS,Other separations,
2019-06-01,2019,M06,JUN,0.2,Total private,Total US,00,OS,Other separations,
2019-06-01,2019,M06,JUN,0.2,Total private,Total US,00,OS,Other separations,
2019-06-01,2019,M06,JUN,0.2,Total private,Total US,00,OS,Other separations,
2019-06-01,2019,M06,JUN,0.3,Total private,Total US,00,OS,Other separations,
2019-06-01,2019,M06,JUN,0.2,Total private,Total US,00,OS,Other separations,
2019-06-01,2019,M06,JUN,2.6,Total private,Total US,00,QU,Quits,
2019-06-01,2019,M06,JUN,2.8,Total private,Total US,00,QU,Quits,
2019-06-01,2019,M06,JUN,2.8,Total private,Total US,00,QU,Quits,
2019-06-01,2019,M06,JUN,2.7,Total private,Total US,00,QU,Quits,
2019-06-01,2019,M06,JUN,2.4,Total private,Total US,00,QU,Quits,
2019-06-01,2019,M06,JUN,1.9,Total private,Total US,00,QU,Quits,
2019-06-01,2019,M06,JUN,1,Total private,Total US,00,QU,Quits,
2019-06-01,2019,M06,JUN,4.1,Total private,Total US,00,TS,Total separations,
2019-06-01,2019,M06,JUN,4.4,Total private,Total US,00,TS,Total separations,
2019-06-01,2019,M06,JUN,4.5,Total private,Total US,00,TS,Total separations,
2019-06-01,2019,M06,JUN,4.1,Total private,Total US,00,TS,Total separations,
2019-06-01,2019,M06,JUN,3.9,Total private,Total US,00,TS,Total separations,
2019-06-01,2019,M06,JUN,3.3,Total private,Total US,00,TS,Total separations,
2019-06-01,2019,M06,JUN,1.8,Total private,Total US,00,TS,Total separations,
2019-07-01,2019,M07,JUL,4.4,Total private,Total US,00,HI,Hires,
2019-07-01,2019,M07,JUL,4.3,Total private,Total US,00,HI,Hires,
2019-07-01,2019,M07,JUL,4.5,Total private,Total US,00,HI,Hires,
2019-07-01,2019,M07,JUL,4.6,Total private,Total US,00,HI,Hires,
2019-07-01,2019,M07,JUL,4.4,Total private,Total US,00,HI,Hires,
2019-07-01,2019,M07,JUL,3.7,Total private,Total US,00,HI,Hires,
2019-07-01,2019,M07,JUL,2.1,Total private,Total US,00,HI,Hires,
2019-07-01,2019,M07,JUL,4.8,Total private,Total US,00,JO,Job openings,
2019-07-01,2019,M07,JUL,4.8,Total private,Total US,00,JO,Job openings,
2019-07-01,2019,M07,JUL,4.2,Total private,Total US,00,JO,Job openings,
2019-07-01,2019,M07,JUL,5,Total private,Total US,00,JO,Job openings,
2019-07-01,2019,M07,JUL,5.1,Total private,Total US,00,JO,Job openings,
2019-07-01,2019,M07,JUL,5.4,Total private,Total US,00,JO,Job openings,
2019-07-01,2019,M07,JUL,4.7,Total private,Total US,00,JO,Job openings,
2019-07-01,2019,M07,JUL,1.3,Total private,Total US,00,LD,Layoffs and discharges,
2019-07-01,2019,M07,JUL,1.2,Total private,Total US,00,LD,Layoffs and discharges,
2019-07-01,2019,M07,JUL,1.3,Total private,Total US,00,LD,Layoffs and discharges,
2019-07-01,2019,M07,JUL,1.4,Total private,Total US,00,LD,Layoffs and discharges,
2019-07-01,2019,M07,JUL,1.7,Total private,Total US,00,LD,Layoffs and discharges,
2019-07-01,2019,M07,JUL,1.1,Total private,Total US,00,LD,Layoffs and discharges,
2019-07-01,2019,M07,JUL,0.6,Total private,Total US,00,LD,Layoffs and discharges,
2019-07-01,2019,M07,JUL,0.2,Total private,Total US,00,OS,Other separations,
2019-07-01,2019,M07,JUL,0.2,Total private,Total US,00,OS,Other separations,
2019-07-01,2019,M07,JUL,0.3,Total private,Total US,00,OS,Other separations,
2019-07-01,2019,M07,JUL,0.2,Total private,Total US,00,OS,Other separations,
2019-07-01,2019,M07,JUL,0.2,Total private,Total US,00,OS,Other separations,
2019-07-01,2019,M07,JUL,0.3,Total private,Total US,00,OS,Other separations,
2019-07-01,2019,M07,JUL,0.3,Total private,Total US,00,OS,Other separations,
2019-07-01,2019,M07,JUL,2.7,Total private,Total US,00,QU,Quits,
2019-07-01,2019,M07,JUL,2.6,Total private,Total US,00,QU,Quits,
2019-07-01,2019,M07,JUL,2.8,Total private,Total US,00,QU,Quits,
2019-07-01,2019,M07,JUL,2.9,Total private,Total US,00,QU,Quits,
2019-07-01,2019,M07,JUL,2.5,Total private,Total US,00,QU,Quits,
2019-07-01,2019,M07,JUL,2.1,Total private,Total US,00,QU,Quits,
2019-07-01,2019,M07,JUL,1.1,Total private,Total US,00,QU,Quits,
2019-07-01,2019,M07,JUL,4.3,Total private,Total US,00,TS,Total separations,
2019-07-01,2019,M07,JUL,4.1,Total private,Total US,00,TS,Total separations,
2019-07-01,2019,M07,JUL,4.4,Total private,Total US,00,TS,Total separations,
2019-07-01,2019,M07,JUL,4.5,Total private,Total US,00,TS,Total separations,
2019-07-01,2019,M07,JUL,4.4,Total private,Total US,00,TS,Total separations,
2019-07-01,2019,M07,JUL,3.5,Total private,Total US,00,TS,Total separations,
2019-07-01,2019,M07,JUL,1.9,Total private,Total US,00,TS,Total separations,
2019-08-01,2019,M08,AUG,4.3,Total private,Total US,00,HI,Hires,
2019-08-01,2019,M08,AUG,4.1,Total private,Total US,00,HI,Hires,
2019-08-01,2019,M08,AUG,4.5,Total private,Total US,00,HI,Hires,
2019-08-01,2019,M08,AUG,4.6,Total private,Total US,00,HI,Hires,
2019-08-01,2019,M08,AUG,4.1,Total private,Total US,00,HI,Hires,
2019-08-01,2019,M08,AUG,3.4,Total private,Total US,00,HI,Hires,
2019-08-01,2019,M08,AUG,2.1,Total private,Total US,00,HI,Hires,
2019-08-01,2019,M08,AUG,4.8,Total private,Total US,00,JO,Job openings,
2019-08-01,2019,M08,AUG,4.8,Total private,Total US,00,JO,Job openings,
2019-08-01,2019,M08,AUG,4.4,Total private,Total US,00,JO,Job openings,
2019-08-01,2019,M08,AUG,4.8,Total private,Total US,00,JO,Job openings,
2019-08-01,2019,M08,AUG,4.9,Total private,Total US,00,JO,Job openings,
2019-08-01,2019,M08,AUG,5.3,Total private,Total US,00,JO,Job openings,
2019-08-01,2019,M08,AUG,4.9,Total private,Total US,00,JO,Job openings,
2019-08-01,2019,M08,AUG,1.3,Total private,Total US,00,LD,Layoffs and discharges,
2019-08-01,2019,M08,AUG,1,Total private,Total US,00,LD,Layoffs and discharges,
2019-08-01,2019,M08,AUG,1.4,Total private,Total US,00,LD,Layoffs and discharges,
2019-08-01,2019,M08,AUG,1.3,Total private,Total US,00,LD,Layoffs and discharges,
2019-08-01,2019,M08,AUG,1.6,Total private,Total US,00,LD,Layoffs and discharges,
2019-08-01,2019,M08,AUG,1.2,Total private,Total US,00,LD,Layoffs and discharges,
2019-08-01,2019,M08,AUG,0.5,Total private,Total US,00,LD,Layoffs and discharges,
2019-08-01,2019,M08,AUG,0.2,Total private,Total US,00,OS,Other separations,
2019-08-01,2019,M08,AUG,0.2,Total private,Total US,00,OS,Other separations,
2019-08-01,2019,M08,AUG,0.1,Total private,Total US,00,OS,Other separations,
2019-08-01,2019,M08,AUG,0.2,Total private,Total US,00,OS,Other separations,
2019-08-01,2019,M08,AUG,0.2,Total private,Total US,00,OS,Other separations,
2019-08-01,2019,M08,AUG,0.2,Total private,Total US,00,OS,Other separations,
2019-08-01,2019,M08,AUG,0.2,Total private,Total US,00,OS,Other separations,
2019-08-01,2019,M08,AUG,2.7,Total private,Total US,00,QU,Quits,
2019-08-01,2019,M08,AUG,2.3,Total private,Total US,00,QU,Quits,
2019-08-01,2019,M08,AUG,3,Total private,Total US,00,QU,Quits,
2019-08-01,2019,M08,AUG,2.8,Total private,Total US,00,QU,Quits,
2019-08-01,2019,M08,AUG,2.6,Total private,Total US,00,QU,Quits,
2019-08-01,2019,M08,AUG,2.1,Total private,Total US,00,QU,Quits,
2019-08-01,2019,M08,AUG,1.1,Total private,Total US,00,QU,Quits,
2019-08-01,2019,M08,AUG,4.2,Total private,Total US,00,TS,Total separations,
2019-08-01,2019,M08,AUG,3.5,Total private,Total US,00,TS,Total separations,
2019-08-01,2019,M08,AUG,4.5,Total private,Total US,00,TS,Total separations,
2019-08-01,2019,M08,AUG,4.4,Total private,Total US,00,TS,Total separations,
2019-08-01,2019,M08,AUG,4.4,Total private,Total US,00,TS,Total separations,
2019-08-01,2019,M08,AUG,3.5,Total private,Total US,00,TS,Total separations,
2019-08-01,2019,M08,AUG,1.9,Total private,Total US,00,TS,Total separations,
2019-09-01,2019,M09,SEP,4.3,Total private,Total US,00,HI,Hires,
2019-09-01,2019,M09,SEP,4.1,Total private,Total US,00,HI,Hires,
2019-09-01,2019,M09,SEP,4.6,Total private,Total US,00,HI,Hires,
2019-09-01,2019,M09,SEP,4.6,Total private,Total US,00,HI,Hires,
2019-09-01,2019,M09,SEP,4.1,Total private,Total US,00,HI,Hires,
2019-09-01,2019,M09,SEP,3.9,Total private,Total US,00,HI,Hires,
2019-09-01,2019,M09,SEP,2,Total private,Total US,00,HI,Hires,
2019-09-01,2019,M09,SEP,4.7,Total private,Total US,00,JO,Job openings,
2019-09-01,2019,M09,SEP,4.9,Total private,Total US,00,JO,Job openings,
2019-09-01,2019,M09,SEP,4.4,Total private,Total US,00,JO,Job openings,
2019-09-01,2019,M09,SEP,4.7,Total private,Total US,00,JO,Job openings,
2019-09-01,2019,M09,SEP,4.8,Total private,Total US,00,JO,Job openings,
2019-09-01,2019,M09,SEP,5.4,Total private,Total US,00,JO,Job openings,
2019-09-01,2019,M09,SEP,4.9,Total private,Total US,00,JO,Job openings,
2019-09-01,2019,M09,SEP,1.5,Total private,Total US,00,LD,Layoffs and discharges,
2019-09-01,2019,M09,SEP,1.4,Total private,Total US,00,LD,Layoffs and discharges,
2019-09-01,2019,M09,SEP,1.6,Total private,Total US,00,LD,Layoffs and discharges,
2019-09-01,2019,M09,SEP,1.5,Total private,Total US,00,LD,Layoffs and discharges,
2019-09-01,2019,M09,SEP,1.5,Total private,Total US,00,LD,Layoffs and discharges,
2019-09-01,2019,M09,SEP,1.1,Total private,Total US,00,LD,Layoffs and discharges,
2019-09-01,2019,M09,SEP,0.5,Total private,Total US,00,LD,Layoffs and discharges,
2019-09-01,2019,M09,SEP,0.2,Total private,Total US,00,OS,Other separations,
2019-09-01,2019,M09,SEP,0.3,Total private,Total US,00,OS,Other separations,
2019-09-01,2019,M09,SEP,0.2,Total private,Total US,00,OS,Other separations,
2019-09-01,2019,M09,SEP,0.2,Total private,Total US,00,OS,Other separations,
2019-09-01,2019,M09,SEP,0.2,Total private,Total US,00,OS,Other separations,
2019-09-01,2019,M09,SEP,0.2,Total private,Total US,00,OS,Other separations,
2019-09-01,2019,M09,SEP,0.2,Total private,Total US,00,OS,Other separations,
2019-09-01,2019,M09,SEP,2.5,Total private,Total US,00,QU,Quits,
2019-09-01,2019,M09,SEP,2.2,Total private,Total US,00,QU,Quits,
2019-09-01,2019,M09,SEP,2.9,Total private,Total US,00,QU,Quits,
2019-09-01,2019,M09,SEP,2.7,Total private,Total US,00,QU,Quits,
2019-09-01,2019,M09,SEP,2.3,Total private,Total US,00,QU,Quits,
2019-09-01,2019,M09,SEP,2,Total private,Total US,00,QU,Quits,
2019-09-01,2019,M09,SEP,0.9,Total private,Total US,00,QU,Quits,
2019-09-01,2019,M09,SEP,4.2,Total private,Total US,00,TS,Total separations,
2019-09-01,2019,M09,SEP,3.8,Total private,Total US,00,TS,Total separations,
2019-09-01,2019,M09,SEP,4.7,Total private,Total US,00,TS,Total separations,
2019-09-01,2019,M09,SEP,4.4,Total private,Total US,00,TS,Total separations,
2019-09-01,2019,M09,SEP,4,Total private,Total US,00,TS,Total separations,
2019-09-01,2019,M09,SEP,3.4,Total private,Total US,00,TS,Total separations,
2019-09-01,2019,M09,SEP,1.6,Total private,Total US,00,TS,Total separations,
2019-10-01,2019,M10,OCT,4.2,Total private,Total US,00,HI,Hires,
2019-10-01,2019,M10,OCT,4,Total private,Total US,00,HI,Hires,
2019-10-01,2019,M10,OCT,4.5,Total private,Total US,00,HI,Hires,
2019-10-01,2019,M10,OCT,4.6,Total private,Total US,00,HI,Hires,
2019-10-01,2019,M10,OCT,3.8,Total private,Total US,00,HI,Hires,
2019-10-01,2019,M10,OCT,3.6,Total private,Total US,00,HI,Hires,
2019-10-01,2019,M10,OCT,1.9,Total private,Total US,00,HI,Hires,
2019-10-01,2019,M10,OCT,4.8,Total private,Total US,00,JO,Job openings,
2019-10-01,2019,M10,OCT,4.6,Total private,Total US,00,JO,Job openings,
2019-10-01,2019,M10,OCT,4.6,Total private,Total US,00,JO,Job openings,
2019-10-01,2019,M10,OCT,5,Total private,Total US,00,JO,Job openings,
2019-10-01,2019,M10,OCT,5.1,Total private,Total US,00,JO,Job openings,
2019-10-01,2019,M10,OCT,5.3,Total private,Total US,00,JO,Job openings,
2019-10-01,2019,M10,OCT,4.5,Total private,Total US,00,JO,Job openings,
2019-10-01,2019,M10,OCT,1.3,Total private,Total US,00,LD,Layoffs and discharges,
2019-10-01,2019,M10,OCT,1.1,Total private,Total US,00,LD,Layoffs and discharges,
2019-10-01,2019,M10,OCT,1.4,Total private,Total US,00,LD,Layoffs and discharges,
2019-10-01,2019,M10,OCT,1.3,Total private,Total US,00,LD,Layoffs and discharges,
2019-10-01,2019,M10,OCT,1.4,Total private,Total US,00,LD,Layoffs and discharges,
2019-10-01,2019,M10,OCT,1,Total private,Total US,00,LD,Layoffs and discharges,
2019-10-01,2019,M10,OCT,0.4,Total private,Total US,00,LD,Layoffs and discharges,
2019-10-01,2019,M10,OCT,0.2,Total private,Total US,00,OS,Other separations,
2019-10-01,2019,M10,OCT,0.2,Total private,Total US,00,OS,Other separations,
2019-10-01,2019,M10,OCT,0.3,Total private,Total US,00,OS,Other separations,
2019-10-01,2019,M10,OCT,0.2,Total private,Total US,00,OS,Other separations,
2019-10-01,2019,M10,OCT,0.2,Total private,Total US,00,OS,Other separations,
2019-10-01,2019,M10,OCT,0.3,Total private,Total US,00,OS,Other separations,
2019-10-01,2019,M10,OCT,0.3,Total private,Total US,00,OS,Other separations,
2019-10-01,2019,M10,OCT,2.5,Total private,Total US,00,QU,Quits,
2019-10-01,2019,M10,OCT,2.5,Total private,Total US,00,QU,Quits,
2019-10-01,2019,M10,OCT,2.8,Total private,Total US,00,QU,Quits,
2019-10-01,2019,M10,OCT,2.7,Total private,Total US,00,QU,Quits,
2019-10-01,2019,M10,OCT,2.2,Total private,Total US,00,QU,Quits,
2019-10-01,2019,M10,OCT,1.9,Total private,Total US,00,QU,Quits,
2019-10-01,2019,M10,OCT,1,Total private,Total US,00,QU,Quits,
2019-10-01,2019,M10,OCT,4,Total private,Total US,00,TS,Total separations,
2019-10-01,2019,M10,OCT,3.8,Total private,Total US,00,TS,Total separations,
2019-10-01,2019,M10,OCT,4.5,Total private,Total US,00,TS,Total separations,
2019-10-01,2019,M10,OCT,4.2,Total private,Total US,00,TS,Total separations,
2019-10-01,2019,M10,OCT,3.9,Total private,Total US,00,TS,Total separations,
2019-10-01,2019,M10,OCT,3.2,Total private,Total US,00,TS,Total separations,
2019-10-01,2019,M10,OCT,1.7,Total private,Total US,00,TS,Total separations,
2019-11-01,2019,M11,NOV,4.2,Total private,Total US,00,HI,Hires,
2019-11-01,2019,M11,NOV,4.2,Total private,Total US,00,HI,Hires,
2019-11-01,2019,M11,NOV,4.2,Total private,Total US,00,HI,Hires,
2019-11-01,2019,M11,NOV,4.9,Total private,Total US,00,HI,Hires,
2019-11-01,2019,M11,NOV,3.9,Total private,Total US,00,HI,Hires,
2019-11-01,2019,M11,NOV,3.2,Total private,Total US,00,HI,Hires,
2019-11-01,2019,M11,NOV,1.9,Total private,Total US,00,HI,Hires,
2019-11-01,2019,M11,NOV,4.5,Total private,Total US,00,JO,Job openings,
2019-11-01,2019,M11,NOV,4.6,Total private,Total US,00,JO,Job openings,
2019-11-01,2019,M11,NOV,4.3,Total private,Total US,00,JO,Job openings,
