year,period,month,rate,ratelevel_code,industry_text,state_text,state_code,dataelement_code,dataelement_text
2020,M06,6,2.2,R,Health care and social assistance,Total US,0,QU,Quits
2021,M06,6,2.6,R,Health care and social assistance,Total US,0,QU,Quits
2019,M06,6,2.9,R,Health care and social assistance,Total US,0,TS,Total separations
2020,M06,6,3.5,R,Health care and social assistance,Total US,0,TS,Total separations
2021,M06,6,3.6,R,Health care and social assistance,Total US,0,TS,Total separations
2019,M06,6,7.0,R,Leisure and hospitality,Total US,0,HI,Hires
2020,M06,6,17.5,R,Leisure and hospitality,Total US,0,HI,Hires
2021,M06,6,9.4,R,Leisure and hospitality,Total US,0,HI,Hires
2019,M06,6,5.4,R,Leisure and hospitality,Total US,0,JO,Job openings
2020,M06,6,7.0,R,Leisure and hospitality,Total US,0,JO,Job openings
2021,M06,6,10.2,R,Leisure and hospitality,Total US,0,JO,Job openings
2019,M06,6,1.9,R,Leisure and hospitality,Total US,0,LD,Layoffs and discharges
2020,M06,6,2.8,R,Leisure and hospitality,Total US,0,LD,Layoffs and discharges
2021,M06,6,1.1,R,Leisure and hospitality,Total US,0,LD,Layoffs and discharges
2019,M06,6,0.2,R,Leisure and hospitality,Total US,0,OS,Other separations
2020,M06,6,0.2,R,Leisure and hospitality,Total US,0,OS,Other separations
2021,M06,6,0.2,R,Leisure and hospitality,Total US,0,OS,Other separations
2019,M06,6,4.8,R,Leisure and hospitality,Total US,0,QU,Quits
2020,M06,6,3.6,R,Leisure and hospitality,Total US,0,QU,Quits
2021,M06,6,5.2,R,Leisure and hospitality,Total US,0,QU,Quits
2019,M06,6,6.9,R,Leisure and hospitality,Total US,0,TS,Total separations
2020,M06,6,6.6,R,Leisure and hospitality,Total US,0,TS,Total separations
2021,M06,6,6.5,R,Leisure and hospitality,Total US,0,TS,Total separations
2019,M06,6,8.2,R,Leisure and hospitality,Total US,0,HI,Hires
2020,M06,6,19.3,R,Leisure and hospitality,Total US,0,HI,Hires
2021,M06,6,11.5,R,Leisure and hospitality,Total US,0,HI,Hires
2019,M06,6,5.3,R,Leisure and hospitality,Total US,0,JO,Job openings
2020,M06,6,6.9,R,Leisure and hospitality,Total US,0,JO,Job openings
2021,M06,6,10.3,R,Leisure and hospitality,Total US,0,JO,Job openings
2019,M06,6,1.6,R,Leisure and hospitality,Total US,0,LD,Layoffs and discharges
2020,M06,6,2.6,R,Leisure and hospitality,Total US,0,LD,Layoffs and discharges
2021,M06,6,0.9,R,Leisure and hospitality,Total US,0,LD,Layoffs and discharges
2019,M06,6,0.2,R,Leisure and hospitality,Total US,0,OS,Other separations
2020,M06,6,0.2,R,Leisure and hospitality,Total US,0,OS,Other separations
2021,M06,6,0.1,R,Leisure and hospitality,Total US,0,OS,Other separations
2019,M06,6,4.8,R,Leisure and hospitality,Total US,0,QU,Quits
2020,M06,6,3.8,R,Leisure and hospitality,Total US,0,QU,Quits
2021,M06,6,5.4,R,Leisure and hospitality,Total US,0,QU,Quits
2019,M06,6,6.6,R,Leisure and hospitality,Total US,0,TS,Total separations
2020,M06,6,6.5,R,Leisure and hospitality,Total US,0,TS,Total separations
2021,M06,6,6.4,R,Leisure and hospitality,Total US,0,TS,Total separations
2019,M06,6,5.8,R,Arts,,,,
2020,M06,6,11.9,R,Arts,,,,
2021,M06,6,8.8,R,Arts,,,,
2019,M06,6,4.2,R,Arts,,,,
2020,M06,6,7.1,R,Arts,,,,
2021,M06,6,9.6,R,Arts,,,,
2019,M06,6,2.9,R,Arts,,,,
2020,M06,6,6.6,R,Arts,,,,
2021,M06,6,2.6,R,Arts,,,,
2019,M06,6,0.1,R,Arts,,,,
2020,M06,6,0.2,R,Arts,,,,
2021,M06,6,0.1,R,Arts,,,,
2019,M06,6,3.2,R,Arts,,,,
2020,M06,6,1.7,R,Arts,,,,
2021,M06,6,3.2,R,Arts,,,,
2019,M06,6,6.2,R,Arts,,,,
2020,M06,6,8.5,R,Arts,,,,
2021,M06,6,5.9,R,Arts,,,,
2019,M06,6,8.5,R,Arts,,,,
2020,M06,6,18.2,R,Arts,,,,
2021,M06,6,13.3,R,Arts,,,,
2019,M06,6,3.6,R,Arts,,,,
2020,M06,6,6.5,R,Arts,,,,
2021,M06,6,8.9,R,Arts,,,,
2019,M06,6,1.3,R,Arts,,,,
2020,M06,6,4.3,R,Arts,,,,
2021,M06,6,1.1,R,Arts,,,,
2019,M06,6,0.1,R,Arts,,,,
2020,M06,6,0.2,R,Arts,,,,
2021,M06,6,0.0,R,Arts,,,,
2019,M06,6,3.1,R,Arts,,,,
2020,M06,6,1.9,R,Arts,,,,
2021,M06,6,3.2,R,Arts,,,,
2019,M06,6,4.5,R,Arts,,,,
2020,M06,6,6.4,R,Arts,,,,
2021,M06,6,4.3,R,Arts,,,,
2019,M06,6,7.2,R,Accommodation and food services,Total US,0,HI,Hires
2020,M06,6,18.3,R,Accommodation and food services,Total US,0,HI,Hires
2021,M06,6,9.5,R,Accommodation and food services,Total US,0,HI,Hires
2019,M06,6,5.7,R,Accommodation and food services,Total US,0,JO,Job openings
2020,M06,6,7.0,R,Accommodation and food services,Total US,0,JO,Job openings
2021,M06,6,10.3,R,Accommodation and food services,Total US,0,JO,Job openings
2019,M06,6,1.7,R,Accommodation and food services,Total US,0,LD,Layoffs and discharges
2020,M06,6,2.3,R,Accommodation and food services,Total US,0,LD,Layoffs and discharges
2021,M06,6,0.8,R,Accommodation and food services,Total US,0,LD,Layoffs and discharges
2019,M06,6,0.2,R,Accommodation and food services,Total US,0,OS,Other separations
2020,M06,6,0.2,R,Accommodation and food services,Total US,0,OS,Other separations
2021,M06,6,0.2,R,Accommodation and food services,Total US,0,OS,Other separations
2019,M06,6,5.1,R,Accommodation and food services,Total US,0,QU,Quits
2020,M06,6,3.9,R,Accommodation and food services,Total US,0,QU,Quits
2021,M06,6,5.5,R,Accommodation and food services,Total US,0,QU,Quits
2019,M06,6,7.0,R,Accommodation and food services,Total US,0,TS,Total separations
2020,M06,6,6.3,R,Accommodation and food services,Total US,0,TS,Total separations
2021,M06,6,6.5,R,Accommodation and food services,Total US,0,TS,Total separations
2019,M06,6,8.1,R,Accommodation and food services,Total US,0,HI,Hires
2020,M06,6,19.4,R,Accommodation and food services,Total US,0,HI,Hires
2021,M06,6,11.2,R,Accommodation and food services,Total US,0,HI,Hires
2019,M06,6,5.6,R,Accommodation and food services,Total US,0,JO,Job openings
2020,M06,6,7.0,R,Accommodation and food services,Total US,0,JO,Job openings
2021,M06,6,10.6,R,Accommodation and food services,Total US,0,JO,Job openings
2019,M06,6,1.7,R,Accommodation and food services,Total US,0,LD,Layoffs and discharges
2020,M06,6,2.3,R,Accommodation and food services,Total US,0,LD,Layoffs and discharges
2021,M06,6,0.8,R,Accommodation and food services,Total US,0,LD,Layoffs and discharges
2019,M06,6,0.2,R,Accommodation and food services,Total US,0,OS,Other separations
2020,M06,6,0.2,R,Accommodation and food services,Total US,0,OS,Other separations
2021,M06,6,0.2,R,Accommodation and food services,Total US,0,OS,Other separations
2019,M06,6,5.1,R,Accommodation and food services,Total US,0,QU,Quits
2020,M06,6,4.1,R,Accommodation and food services,Total US,0,QU,Quits
2021,M06,6,5.8,R,Accommodation and food services,Total US,0,QU,Quits
2019,M06,6,7.0,R,Accommodation and food services,Total US,0,TS,Total separations
2020,M06,6,6.5,R,Accommodation and food services,Total US,0,TS,Total separations
2021,M06,6,6.8,R,Accommodation and food services,Total US,0,TS,Total separations
2019,M06,6,4.0,R,Other services,Total US,0,HI,Hires
2020,M06,6,8.2,R,Other services,Total US,0,HI,Hires
2021,M06,6,5.0,R,Other services,Total US,0,HI,Hires
2019,M06,6,4.2,R,Other services,Total US,0,JO,Job openings
2020,M06,6,5.1,R,Other services,Total US,0,JO,Job openings
2021,M06,6,7.0,R,Other services,Total US,0,JO,Job openings
2019,M06,6,1.4,R,Other services,Total US,0,LD,Layoffs and discharges
2020,M06,6,2.0,R,Other services,Total US,0,LD,Layoffs and discharges
2021,M06,6,1.0,R,Other services,Total US,0,LD,Layoffs and discharges
2019,M06,6,0.2,R,Other services,Total US,0,OS,Other separations
2020,M06,6,0.0,R,Other services,Total US,0,OS,Other separations
2021,M06,6,0.1,R,Other services,Total US,0,OS,Other separations
2019,M06,6,2.2,R,Other services,Total US,0,QU,Quits
2020,M06,6,1.8,R,Other services,Total US,0,QU,Quits
2021,M06,6,2.3,R,Other services,Total US,0,QU,Quits
2019,M06,6,3.8,R,Other services,Total US,0,TS,Total separations
2020,M06,6,3.8,R,Other services,Total US,0,TS,Total separations
2021,M06,6,3.4,R,Other services,Total US,0,TS,Total separations
2019,M06,6,5.2,R,Other services,Total US,0,HI,Hires
2020,M06,6,9.5,R,Other services,Total US,0,HI,Hires
2021,M06,6,6.5,R,Other services,Total US,0,HI,Hires
2019,M06,6,3.8,R,Other services,Total US,0,JO,Job openings
2020,M06,6,4.7,R,Other services,Total US,0,JO,Job openings
2021,M06,6,7.0,R,Other services,Total US,0,JO,Job openings
2019,M06,6,1.4,R,Other services,Total US,0,LD,Layoffs and discharges
2020,M06,6,2.1,R,Other services,Total US,0,LD,Layoffs and discharges
2021,M06,6,1.1,R,Other services,Total US,0,LD,Layoffs and discharges
2019,M06,6,0.3,R,Other services,Total US,0,OS,Other separations
2020,M06,6,0.0,R,Other services,Total US,0,OS,Other separations
2021,M06,6,0.2,R,Other services,Total US,0,OS,Other separations
2019,M06,6,2.2,R,Other services,Total US,0,QU,Quits
2020,M06,6,1.8,R,Other services,Total US,0,QU,Quits
2021,M06,6,2.3,R,Other services,Total US,0,QU,Quits
2019,M06,6,3.9,R,Other services,Total US,0,TS,Total separations
2020,M06,6,4.0,R,Other services,Total US,0,TS,Total separations
2021,M06,6,3.5,R,Other services,Total US,0,TS,Total separations
2019,M06,6,1.5,R,Government,Total US,0,HI,Hires
2020,M06,6,1.2,R,Government,Total US,0,HI,Hires
2021,M06,6,2.0,R,Government,Total US,0,HI,Hires
2019,M06,6,3.0,R,Government,Total US,0,JO,Job openings
2020,M06,6,3.1,R,Government,Total US,0,JO,Job openings
2021,M06,6,4.2,R,Government,Total US,0,JO,Job openings
2019,M06,6,0.4,R,Government,Total US,0,LD,Layoffs and discharges
2020,M06,6,0.8,R,Government,Total US,0,LD,Layoffs and discharges
2021,M06,6,0.2,R,Government,Total US,0,LD,Layoffs and discharges
2019,M06,6,0.2,R,Government,Total US,0,OS,Other separations
2020,M06,6,0.4,R,Government,Total US,0,OS,Other separations
2021,M06,6,0.2,R,Government,Total US,0,OS,Other separations
2019,M06,6,0.9,R,Government,Total US,0,QU,Quits
2020,M06,6,0.9,R,Government,Total US,0,QU,Quits
2021,M06,6,0.7,R,Government,Total US,0,QU,Quits
2019,M06,6,1.6,R,Government,Total US,0,TS,Total separations
2020,M06,6,2.2,R,Government,Total US,0,TS,Total separations
2021,M06,6,1.2,R,Government,Total US,0,TS,Total separations
2019,M06,6,1.9,R,Government,Total US,0,HI,Hires
2020,M06,6,1.6,R,Government,Total US,0,HI,Hires
2021,M06,6,2.3,R,Government,Total US,0,HI,Hires
2019,M06,6,3.1,R,Government,Total US,0,JO,Job openings
2020,M06,6,3.2,R,Government,Total US,0,JO,Job openings
2021,M06,6,4.5,R,Government,Total US,0,JO,Job openings
2019,M06,6,0.6,R,Government,Total US,0,LD,Layoffs and discharges
2020,M06,6,1.0,R,Government,Total US,0,LD,Layoffs and discharges
2021,M06,6,0.3,R,Government,Total US,0,LD,Layoffs and discharges
2019,M06,6,0.5,R,Government,Total US,0,OS,Other separations
2020,M06,6,0.7,R,Government,Total US,0,OS,Other separations
2021,M06,6,0.3,R,Government,Total US,0,OS,Other separations
2019,M06,6,1.3,R,Government,Total US,0,QU,Quits
2020,M06,6,1.4,R,Government,Total US,0,QU,Quits
2021,M06,6,1.0,R,Government,Total US,0,QU,Quits
2019,M06,6,2.5,R,Government,Total US,0,TS,Total separations
2020,M06,6,3.1,R,Government,Total US,0,TS,Total separations
2021,M06,6,1.6,R,Government,Total US,0,TS,Total separations
2019,M06,6,1.1,R,Federal,Total US,0,HI,Hires
2020,M06,6,1.3,R,Federal,Total US,0,HI,Hires
2021,M06,6,1.3,R,Federal,Total US,0,HI,Hires
2019,M06,6,3.8,R,Federal,Total US,0,JO,Job openings
2020,M06,6,4.0,R,Federal,Total US,0,JO,Job openings
2021,M06,6,4.0,R,Federal,Total US,0,JO,Job openings
2019,M06,6,0.3,R,Federal,Total US,0,LD,Layoffs and discharges
2020,M06,6,0.5,R,Federal,Total US,0,LD,Layoffs and discharges
2021,M06,6,0.4,R,Federal,Total US,0,LD,Layoffs and discharges
2019,M06,6,0.4,R,Federal,Total US,0,OS,Other separations
2020,M06,6,0.4,R,Federal,Total US,0,OS,Other separations
2021,M06,6,0.5,R,Federal,Total US,0,OS,Other separations
2019,M06,6,0.5,R,Federal,Total US,0,QU,Quits
2020,M06,6,0.6,R,Federal,Total US,0,QU,Quits
2021,M06,6,0.9,R,Federal,Total US,0,QU,Quits
2019,M06,6,1.2,R,Federal,Total US,0,TS,Total separations
2020,M06,6,1.5,R,Federal,Total US,0,TS,Total separations
2021,M06,6,1.7,R,Federal,Total US,0,TS,Total separations
2019,M06,6,1.4,R,Federal,Total US,0,HI,Hires
2020,M06,6,1.5,R,Federal,Total US,0,HI,Hires
2021,M06,6,1.3,R,Federal,Total US,0,HI,Hires
2019,M06,6,3.8,R,Federal,Total US,0,JO,Job openings
2020,M06,6,4.1,R,Federal,Total US,0,JO,Job openings
2021,M06,6,4.1,R,Federal,Total US,0,JO,Job openings
2019,M06,6,0.2,R,Federal,Total US,0,LD,Layoffs and discharges
2020,M06,6,0.4,R,Federal,Total US,0,LD,Layoffs and discharges
2021,M06,6,0.3,R,Federal,Total US,0,LD,Layoffs and discharges
2019,M06,6,0.4,R,Federal,Total US,0,OS,Other separations
2020,M06,6,0.4,R,Federal,Total US,0,OS,Other separations
2021,M06,6,0.5,R,Federal,Total US,0,OS,Other separations
2019,M06,6,0.5,R,Federal,Total US,0,QU,Quits
2020,M06,6,0.6,R,Federal,Total US,0,QU,Quits
2021,M06,6,0.9,R,Federal,Total US,0,QU,Quits
2019,M06,6,1.1,R,Federal,Total US,0,TS,Total separations
2020,M06,6,1.4,R,Federal,Total US,0,TS,Total separations
2021,M06,6,1.7,R,Federal,Total US,0,TS,Total separations
2019,M06,6,1.5,R,State and local,Total US,0,HI,Hires
2020,M06,6,1.2,R,State and local,Total US,0,HI,Hires
2021,M06,6,2.1,R,State and local,Total US,0,HI,Hires
2019,M06,6,2.9,R,State and local,Total US,0,JO,Job openings
2020,M06,6,2.9,R,State and local,Total US,0,JO,Job openings
2021,M06,6,4.2,R,State and local,Total US,0,JO,Job openings
2019,M06,6,0.5,R,State and local,Total US,0,LD,Layoffs and discharges
2020,M06,6,0.9,R,State and local,Total US,0,LD,Layoffs and discharges
2021,M06,6,0.2,R,State and local,Total US,0,LD,Layoffs and discharges
2019,M06,6,0.2,R,State and local,Total US,0,OS,Other separations
2020,M06,6,0.4,R,State and local,Total US,0,OS,Other separations
2021,M06,6,0.2,R,State and local,Total US,0,OS,Other separations
2019,M06,6,0.9,R,State and local,Total US,0,QU,Quits
2020,M06,6,1.0,R,State and local,Total US,0,QU,Quits
2021,M06,6,0.7,R,State and local,Total US,0,QU,Quits
2019,M06,6,1.6,R,State and local,Total US,0,TS,Total separations
2020,M06,6,2.3,R,State and local,Total US,0,TS,Total separations
2021,M06,6,1.1,R,State and local,Total US,0,TS,Total separations
2019,M06,6,1.9,R,State and local,Total US,0,HI,Hires
2020,M06,6,1.6,R,State and local,Total US,0,HI,Hires
2021,M06,6,2.4,R,State and local,Total US,0,HI,Hires
2019,M06,6,3.0,R,State and local,Total US,0,JO,Job openings
2020,M06,6,3.1,R,State and local,Total US,0,JO,Job openings
2021,M06,6,4.6,R,State and local,Total US,0,JO,Job openings
2019,M06,6,0.7,R,State and local,Total US,0,LD,Layoffs and discharges
2020,M06,6,1.1,R,State and local,Total US,0,LD,Layoffs and discharges
2021,M06,6,0.2,R,State and local,Total US,0,LD,Layoffs and discharges
2019,M06,6,0.5,R,State and local,Total US,0,OS,Other separations
2020,M06,6,0.8,R,State and local,Total US,0,OS,Other separations
2021,M06,6,0.3,R,State and local,Total US,0,OS,Other separations
2019,M06,6,1.5,R,State and local,Total US,0,QU,Quits
2020,M06,6,1.5,R,State and local,Total US,0,QU,Quits
2021,M06,6,1.0,R,State and local,Total US,0,QU,Quits
2019,M06,6,2.7,R,State and local,Total US,0,TS,Total separations
2020,M06,6,3.4,R,State and local,Total US,0,TS,Total separations
2021,M06,6,1.5,R,State and local,Total US,0,TS,Total separations
2019,M06,6,1.6,R,State and local government education,Total US,0,HI,Hires
2020,M06,6,1.3,R,State and local government education,Total US,0,HI,Hires
2021,M06,6,2.7,R,State and local government education,Total US,0,HI,Hires
2019,M06,6,2.2,R,State and local government education,Total US,0,JO,Job openings
2020,M06,6,1.9,R,State and local government education,Total US,0,JO,Job openings
2021,M06,6,4.3,R,State and local government education,Total US,0,JO,Job openings
2019,M06,6,0.5,R,State and local government education,Total US,0,LD,Layoffs and discharges
2020,M06,6,1.2,R,State and local government education,Total US,0,LD,Layoffs and discharges
2021,M06,6,0.1,R,State and local government education,Total US,0,LD,Layoffs and discharges
2019,M06,6,0.2,R,State and local government education,Total US,0,OS,Other separations
2020,M06,6,0.5,R,State and local government education,Total US,0,OS,Other separations
2021,M06,6,0.1,R,State and local government education,Total US,0,OS,Other separations
2019,M06,6,1.1,R,State and local government education,Total US,0,QU,Quits
2020,M06,6,1.0,R,State and local government education,Total US,0,QU,Quits
2021,M06,6,0.3,R,State and local government education,Total US,0,QU,Quits
2019,M06,6,1.8,R,State and local government education,Total US,0,TS,Total separations
2020,M06,6,2.7,R,State and local government education,Total US,0,TS,Total separations
2021,M06,6,0.6,R,State and local government education,Total US,0,TS,Total separations
2019,M06,6,1.3,R,State and local government education,Total US,0,HI,Hires
2020,M06,6,1.0,R,State and local government education,Total US,0,HI,Hires
2021,M06,6,2.4,R,State and local government education,Total US,0,HI,Hires
2019,M06,6,2.4,R,State and local government education,Total US,0,JO,Job openings
2020,M06,6,2.2,R,State and local government education,Total US,0,JO,Job openings
2021,M06,6,5.0,R,State and local government education,Total US,0,JO,Job openings
2019,M06,6,1.0,R,State and local government education,Total US,0,LD,Layoffs and discharges
2020,M06,6,1.8,R,State and local government education,Total US,0,LD,Layoffs and discharges
2021,M06,6,0.3,R,State and local government education,Total US,0,LD,Layoffs and discharges
2019,M06,6,0.7,R,State and local government education,Total US,0,OS,Other separations
2020,M06,6,1.1,R,State and local government education,Total US,0,OS,Other separations
2021,M06,6,0.2,R,State and local government education,Total US,0,OS,Other separations
2019,M06,6,2.1,R,State and local government education,Total US,0,QU,Quits
2020,M06,6,2.1,R,State and local government education,Total US,0,QU,Quits
2021,M06,6,0.8,R,State and local government education,Total US,0,QU,Quits
2019,M06,6,3.8,R,State and local government education,Total US,0,TS,Total separations
2020,M06,6,5.0,R,State and local government education,Total US,0,TS,Total separations
2021,M06,6,1.3,R,State and local government education,Total US,0,TS,Total separations
2019,M06,6,1.5,R,State and local government,,,,
2020,M06,6,1.1,R,State and local government,,,,
2021,M06,6,1.4,R,State and local government,,,,
